MAE,MSE,meanMASE,r2,Forecast Bias,Forecast Accuracy (%),name
393.7860028432762,232287.61854038015,8.014391696183132,-0.20312445815690006,-167.6215105552814,12.477553355375077,ExponentialSmoothing
394.08637165350433,235230.90694454144,8.020504847186732,-0.21836910308764335,-181.00591098110394,12.468043085227478,ARIMA
18.20660265895981,776.9049964924932,0.45305547471800667,0.9978030783952542,nan,220.72352190919347,RandomForrests
927.5153885743986,1290156.7262879482,23.08041387787603,-2.648288012416701,-388.6936692341735,4.332677937628148,XGBoost
18.20660265895981,776.9049964924932,0.45305547471800667,0.9978030783952542,nan,220.72352190919347,RandomForrests
16.234263179191128,610.9533902593176,0.4039755219091327,0.9982723541377476,nan,247.53975074384152,RandomForrests
16.234263179191128,610.9533902593176,0.4039755219091327,0.9982723541377476,nan,247.53975074384152,RandomForrests
131.11644402697496,37251.288407138614,3.2632728512427125,0.8946613026357939,nan,30.64408174202112,RandomForrests
