Mean Absolute Error,Mean Absolute Percentage Error (%),Mean Absolute Scaled Error,r2,Forecast Bias (%),modeltype
9889.279381617103,47.71604720164711,9.784565349346863,-1.4287665798911546,-34.525033337071434,arima
6579.494650047116,28.7766364644918,6.50982674114087,-0.0640694528638459,-8.506737583706578,ets
3753.9754477513256,16.408043238344643,3.714225948216684,0.5679793961822406,1.635884951143148,forest
3759.2994621238463,16.507693699418837,3.71949358851064,0.5698351507795074,-1.879133284314051,xgboost
6634.061603670634,29.01902996252411,6.563815904864627,-0.1130439356803363,-11.341757056129955,rnn
8051.568156746027,36.30988291432984,7.9663129894829,-0.6990095887822152,-28.126303035825494,lstm
