Mean Absolute Error,Mean Absolute Percentage Error (%),Mean Absolute Scaled Error,r2,Forecast Bias (%),modeltype
3940.528385039378,115.38850044851225,16.16827083383933,-5.337459050525814,-74.83008513398119,arima
1963.2514268307443,36.3151707074859,8.055361535887977,-1.142796874119636,34.66433240476091,ets
1093.680643386243,22.875079862374257,4.487450189454662,0.3847216517080306,2.1726400157695007,forest
1426.673132757052,27.49184611671552,5.853742277140714,-0.5637803226725164,4.374340161454803,xgboost
2251.8537147662523,49.666557847886864,9.239517440543477,-1.3345221641854752,-37.89321878796062,rnn
2536.803221137161,57.73878157438427,10.408685720225247,-1.8625279576820097,-44.70370155006828,lstm
