Mean Absolute Error,Mean Absolute Percentage Error (%),Mean Absolute Scaled Error,r2,Forecast Bias (%),modeltype
8694.017167431097,108.86594684589429,12.358954700771552,-0.8133437645238357,-77.56736855919726,arima
10241.937639674028,156.93955337556957,14.559396525123276,-1.1546246416995514,-91.37779881928284,ets
3742.657960052909,29.850593088296133,5.320364487207871,0.5968750212074483,4.831446578698717,forest
3455.9157653346274,27.33756533423955,4.912746958155971,0.6167074535256665,0.0237001516553123,xgboost
4810.290716734872,34.64203849142327,6.838054712886484,-0.1030198843111689,-29.901637760231772,rnn
5368.3073477182525,41.52510634607935,7.631301624157367,-0.0304930716249856,-15.098169250034847,lstm
