Mean Absolute Error,Mean Absolute Percentage Error (%),Mean Absolute Scaled Error,r2,Forecast Bias (%),modeltype
16752.22450272037,28.781760853513,4.0705707008339065,-0.5301330542139764,-22.37734761769897,arima
25277.18635723943,48.89010003735896,6.14202455134175,-2.1898551043428185,-42.351889680890885,ets
7661.864653968258,13.24625871978892,1.861732557913936,0.6289428981465275,-1.408760818915456,forest
9122.948534659236,15.746215411623584,2.216756765907066,0.4965393607907198,-5.490876408091549,xgboost
22674.982509424564,42.2372057718851,5.509723167200656,-1.6835900180587051,-37.65065728917267,rnn
16816.704031498004,28.87044764494311,4.086238380108572,-0.5401198052747407,-21.370401192972103,lstm
