Mean Absolute Error,Mean Absolute Percentage Error (%),Mean Absolute Scaled Error,r2,Forecast Bias (%),modeltype
10757.607461949488,25.544185979513244,2.717135705138856,-0.243462332996958,-7.83272554461258,arima
11108.20608201314,26.03676862633349,2.805689227110806,-0.1800439147346977,11.834145017595484,ets
6921.61301415344,16.641565393948696,1.7482476400474554,0.3899093758780616,-1.3442603628890666,forest
7674.808217224252,19.20672017167061,1.9384882289926983,0.2916503070857722,-7.573221783052716,xgboost
10160.062988095242,24.156888711391176,2.5662090766054555,-0.0221509207110728,-5.223120828080722,rnn
11132.229894097238,26.628031891865163,2.811757115144287,-0.29637923057041315,-15.236810684801814,lstm
